row_index,true_label,dbscan_label,ss_dbscan_label,important_point,importance_score
9859,16,1,1,False,0
9860,8,1,1,True,1
9861,1,1,2,False,0
9862,24,1,1,False,0
9863,1,1,2,False,0
9864,24,1,1,False,0
9865,2,1,1,False,0
9866,7,1,1,False,0
9867,8,1,1,False,0
9868,23,1,1,False,0
9869,16,1,1,False,0
9870,6,1,1,False,0
9871,12,1,5,False,0
9872,16,1,1,False,0
9873,2,1,1,False,0
9874,2,1,1,False,0
9875,26,1,1,False,0
9876,3,1,1,False,0
9877,18,1,1,False,0
9878,9,1,3,False,0
9879,22,1,1,True,1
9880,8,1,1,False,0
9881,26,1,1,False,0
9882,10,1,1,False,0
9883,21,1,1,False,0
9884,10,1,1,False,0
9885,12,1,5,False,0
9886,5,1,1,False,0
9887,21,1,1,False,0
9888,20,1,1,False,0
9889,13,1,1,False,0
9890,9,1,1,False,0
9891,1,1,2,False,0
9892,22,1,1,False,0
9893,10,1,1,False,0
9894,19,1,1,False,0
9895,20,1,1,True,1
9896,11,1,6,False,0
9897,26,1,1,False,0
9898,20,1,1,False,0
9899,18,1,1,False,0
9900,23,1,1,False,0
9901,6,1,1,False,0
9902,12,1,5,False,0
9903,12,1,5,False,0
9904,8,1,13,False,0
9905,25,1,1,False,0
9906,13,1,1,False,0
9907,13,1,1,False,0
9908,2,1,1,False,0
9909,9,1,11,False,0
9910,14,1,20,False,0
9911,25,1,1,False,0
9912,11,1,1,False,0
9913,2,1,1,False,0
9914,20,1,1,True,1
9915,6,1,1,False,0
9916,17,1,12,False,0
9917,1,1,1,True,1
9918,24,1,1,False,0
9919,4,1,1,False,0
9920,2,1,1,False,0
9921,12,1,1,False,0
9922,5,1,1,False,0
9923,2,1,1,False,0
9924,19,1,1,False,0
9925,18,1,1,False,0
9926,20,1,1,False,0
9927,18,1,1,False,0
9928,24,1,1,False,0
9929,2,1,2,False,0
9930,6,1,1,False,0
9931,16,1,1,False,0
9932,11,1,1,False,0
9933,2,1,1,False,0
9934,17,1,1,False,0
9935,15,1,1,False,0
9936,11,1,1,False,0
9937,21,1,1,False,0
9938,11,1,1,False,0
9939,11,1,1,False,0
9940,7,1,1,False,0
9941,15,1,1,False,0
9942,21,1,1,False,0
9943,2,1,1,False,0
9944,24,1,1,False,0
9945,21,1,1,False,0
9946,12,1,12,False,0
9947,25,1,1,False,0
9948,8,1,1,False,0
9949,10,1,11,False,0
9950,9,1,3,False,0
9951,8,1,1,False,0
9952,2,1,1,False,0
9953,20,1,1,False,0
9954,18,1,1,False,0
9955,4,1,4,False,0
9956,13,1,1,False,0
9957,24,1,1,False,0
9958,14,1,1,False,0
9959,5,1,1,False,0
9960,23,1,1,False,0
9961,1,1,1,False,0
9962,3,1,1,False,0
9963,9,1,11,False,0
9964,22,1,1,False,0
9965,24,1,1,False,0
9966,1,1,1,False,0
9967,24,1,3,False,0
9968,5,1,1,False,0
9969,2,1,1,False,0
9970,24,1,1,False,0
9971,20,1,1,False,0
9972,19,1,1,False,0
9973,19,1,1,False,0
9974,5,1,1,False,0
9975,2,1,1,False,0
9976,19,1,1,False,0
9977,13,1,30,False,0
9978,10,1,1,False,0
9979,19,1,1,False,0
9980,3,1,1,True,1
9981,16,1,1,False,0
9982,6,1,1,False,0
9983,23,1,1,False,0
9984,12,1,1,False,0
9985,11,1,1,False,0
9986,12,1,5,False,0
9987,21,1,1,False,0
9988,19,1,1,False,0
9989,24,1,1,False,0
9990,14,1,1,False,0
9991,16,1,1,False,0
9992,20,1,1,False,0
9993,20,1,1,False,0
9994,21,1,1,False,0
9995,2,1,1,False,0
9996,13,1,1,False,0
9997,10,1,1,False,0
9998,23,1,1,False,0
9999,17,1,1,False,0
10000,23,1,1,False,0
10001,10,1,1,True,1
10002,4,1,1,False,0
10003,15,1,1,False,0
10004,17,1,1,False,0
10005,8,1,1,False,0
10006,18,1,1,False,0
10007,20,1,1,False,0
10008,21,1,1,True,2
10009,11,1,1,False,0
10010,12,1,1,True,1
10011,7,1,1,False,0
10012,24,1,1,False,0
10013,25,1,1,False,0
10014,9,1,11,False,0
10015,14,1,10,False,0
10016,25,1,1,False,0
10017,13,1,36,False,0
10018,5,1,1,False,0
10019,13,1,10,False,0
10020,1,1,2,False,0
10021,18,1,1,False,0
10022,8,1,1,False,0
10023,9,1,17,False,0
10024,1,1,1,False,0
10025,26,1,1,False,0
10026,19,1,1,False,0
10027,3,1,1,True,1
10028,18,1,48,False,0
10029,4,1,1,False,0
10030,12,1,25,False,0
10031,22,1,1,True,1
10032,16,1,16,False,0
10033,7,1,1,False,0
10034,8,1,1,True,1
10035,21,1,1,False,0
10036,26,1,1,True,1
10037,19,1,1,False,0
10038,9,1,11,False,0
10039,3,1,1,False,0
10040,3,1,1,True,1
10041,24,1,1,False,0
10042,14,1,20,False,0
10043,9,1,1,False,0
10044,15,1,1,False,0
10045,15,1,8,False,0
10046,12,1,5,False,0
10047,22,1,1,True,1
10048,7,1,1,False,0
10049,2,1,1,False,0
10050,14,1,4,False,0
10051,19,1,1,False,0
10052,26,1,1,False,0
10053,2,1,1,False,0
10054,9,1,10,False,0
10055,19,1,1,False,0
10056,4,1,1,False,0
10057,15,1,1,False,0
10058,5,1,1,False,0
10059,16,1,1,False,0
10060,21,1,1,False,0
10061,24,1,1,False,0
10062,1,1,1,False,0
10063,17,1,1,False,0
10064,17,1,1,False,0
10065,7,1,22,False,0
10066,12,1,12,False,0
10067,11,1,10,False,0
10068,24,1,1,False,0
10069,10,1,1,True,1
10070,5,1,1,False,0
10071,23,1,1,False,0
10072,16,1,1,True,1
10073,7,1,1,True,1
10074,14,1,1,False,0
10075,16,1,41,False,0
10076,24,1,12,False,0
10077,17,1,1,False,0
10078,9,1,17,False,0
10079,10,1,1,False,0
10080,2,1,1,False,0
10081,4,1,9,False,0
10082,2,1,1,False,0
10083,26,1,1,False,0
10084,4,1,2,False,0
10085,2,1,1,False,0
10086,6,1,1,False,0
10087,3,1,1,False,0
10088,14,1,1,True,1
10089,7,1,1,False,0
10090,18,1,1,False,0
10091,23,1,1,False,0
10092,2,1,1,False,0
10093,9,1,11,False,0
10094,24,1,1,False,0
10095,3,1,1,True,1
10096,5,1,1,False,0
10097,24,1,1,False,0
10098,21,1,1,True,2
10099,12,1,1,False,0
10100,13,1,1,False,0
10101,18,1,1,False,0
10102,6,1,1,False,0
10103,25,1,1,False,0
10104,7,1,1,False,0
10105,20,1,1,True,1
10106,9,1,17,False,0
10107,24,1,1,False,0
10108,20,1,1,True,1
10109,9,1,11,False,0
10110,20,1,16,False,0
10111,22,1,1,False,0
10112,4,1,1,False,0
10113,21,1,1,False,0
10114,14,1,1,False,0
10115,20,1,1,False,0
10116,4,1,3,False,0
10117,15,1,1,False,0
10118,11,1,16,False,0
10119,23,1,1,False,0
10120,17,1,1,False,0
10121,23,1,1,False,0
10122,14,1,1,False,0
10123,3,1,1,True,1
10124,24,1,1,False,0
10125,2,1,1,False,0
10126,9,1,1,False,0
10127,11,1,1,False,0
10128,12,1,1,False,0
10129,22,1,1,False,0
10130,13,1,10,False,0
10131,22,1,1,False,0
10132,20,1,1,False,0
10133,3,1,1,False,0
10134,12,1,5,False,0
10135,7,1,1,False,0
10136,26,1,1,False,0
10137,19,1,1,False,0
10138,22,1,1,False,0
10139,24,1,1,False,0
10140,25,1,51,False,0
10141,22,1,1,False,0
10142,13,1,1,False,0
10143,20,1,1,True,1
10144,3,1,1,True,1
10145,2,1,1,False,0
10146,13,1,10,False,0
10147,14,1,1,False,0
10148,13,1,1,False,0
10149,14,1,1,False,0
10150,12,1,1,False,0
10151,10,1,1,False,0
10152,26,1,1,True,1
10153,7,1,1,False,0
10154,5,1,1,False,0
10155,15,1,1,False,0
10156,17,1,1,False,0
10157,22,1,1,False,0
10158,15,1,1,False,0
10159,17,1,1,False,0
10160,16,1,20,False,0
10161,14,1,1,False,0
10162,17,1,1,False,0
10163,16,1,1,False,0
10164,23,1,1,True,1
10165,2,1,1,False,0
10166,24,1,1,False,0
10167,15,1,1,False,0
10168,21,1,1,True,2
10169,12,1,13,False,0
10170,25,1,1,False,0
10171,10,1,1,False,0
10172,8,1,1,False,0
10173,8,1,1,False,0
10174,9,1,1,False,0
10175,22,1,1,False,0
10176,19,1,1,False,0
10177,2,1,1,False,0
10178,16,1,1,False,0
10179,21,1,1,True,1
10180,22,1,1,False,0
10181,22,1,1,False,0
10182,22,1,1,False,0
10183,1,1,1,False,0
10184,26,1,1,False,0
10185,4,1,1,False,0
10186,26,1,1,False,0
10187,13,1,1,False,0
10188,15,1,1,False,0
10189,8,1,1,False,0
10190,24,1,1,False,0
10191,25,1,1,False,0
10192,23,1,1,False,0
10193,14,1,9,False,0
10194,11,1,1,False,0
10195,20,1,1,True,1
10196,22,1,1,False,0
10197,25,1,1,False,0
10198,17,1,1,False,0
10199,22,1,1,False,0
10200,16,1,1,False,0
10201,6,1,1,False,0
10202,14,1,1,False,0
10203,1,1,1,False,0
10204,17,1,1,False,0
10205,24,1,1,False,0
10206,26,1,1,False,0
10207,16,1,1,False,0
10208,19,1,1,False,0
10209,19,1,1,False,0
10210,14,1,1,True,1
10211,2,1,1,False,0
10212,19,1,1,False,0
10213,11,1,1,False,0
10214,3,1,1,False,0
10215,3,1,1,True,1
10216,3,1,1,False,0
10217,10,1,1,False,0
10218,9,1,11,False,0
10219,3,1,1,True,1
10220,1,1,1,False,0
10221,3,1,1,False,0
10222,16,1,1,False,0
10223,10,1,1,False,0
10224,12,1,12,False,0
10225,11,1,1,False,0
10226,24,1,3,False,0
10227,7,1,1,False,0
10228,21,1,1,False,0
10229,6,1,1,False,0
10230,16,1,1,False,0
10231,22,1,1,False,0
10232,10,1,1,False,0
10233,9,1,11,False,0
10234,14,1,1,True,1
10235,17,1,1,False,0
10236,21,1,1,True,2
10237,22,1,1,True,1
10238,7,1,1,False,0
10239,19,1,1,False,0
10240,19,1,1,True,1
10241,6,1,1,False,0
10242,24,1,1,False,0
10243,20,1,1,True,1
10244,20,1,1,False,0
10245,6,1,1,False,0
10246,21,1,1,False,0
10247,1,1,12,False,0
10248,21,1,1,True,2
10249,20,1,1,False,0
10250,18,1,1,False,0
10251,17,1,1,False,0
10252,10,1,1,False,0
10253,26,1,1,True,1
10254,24,1,1,False,0
10255,2,1,19,False,0
10256,16,1,1,False,0
10257,19,1,1,False,0
10258,9,1,17,False,0
10259,2,1,1,False,0
10260,21,1,1,False,0
10261,8,1,1,False,0
10262,23,1,1,False,0
10263,14,1,1,False,0
10264,3,1,1,False,0
10265,4,1,1,False,0
10266,21,1,1,False,0
10267,25,1,42,False,0
10268,17,1,1,False,0
10269,8,1,1,False,0
10270,24,1,1,False,0
10271,20,1,1,False,0
10272,14,1,10,False,0
10273,14,1,1,False,0
10274,11,1,18,False,0
10275,12,1,1,False,0
10276,13,1,1,False,0
10277,5,1,1,True,1
10278,11,1,1,False,0
10279,4,1,9,False,0
10280,14,1,1,False,0
10281,2,1,1,False,0
10282,10,1,1,False,0
10283,9,1,17,False,0
10284,25,1,21,False,0
10285,15,1,1,False,0
10286,3,1,1,False,0
10287,4,1,9,False,0
10288,12,1,12,False,0
10289,1,1,1,False,0
10290,22,1,1,False,0
10291,6,1,1,False,0
10292,24,1,1,False,0
10293,16,1,1,True,1
10294,12,1,5,False,0
10295,18,1,1,False,0
10296,18,1,1,False,0
10297,24,1,1,False,0
10298,7,1,1,False,0
10299,17,1,1,False,0
10300,26,1,1,False,0
10301,11,1,1,False,0
10302,20,1,1,False,0
10303,10,1,1,False,0
10304,21,1,1,False,0
10305,18,1,1,False,0
10306,17,1,1,False,0
10307,15,1,9,False,0
10308,14,1,10,False,0
10309,6,1,1,False,0
10310,13,1,1,False,0
10311,22,1,1,False,0
10312,19,1,1,False,0
10313,3,1,1,False,0
10314,21,1,1,True,2
10315,13,1,1,False,0
10316,1,1,1,False,0
10317,14,1,1,False,0
10318,13,1,1,False,0
10319,19,1,1,False,0
10320,8,1,1,True,1
10321,22,1,1,False,0
10322,13,1,1,False,0
10323,18,1,16,False,0
10324,7,1,1,False,0
10325,15,1,1,False,0
10326,10,1,1,False,0
10327,6,1,16,False,0
10328,4,1,9,False,0
10329,24,1,1,False,0
10330,20,1,1,False,0
10331,13,1,1,False,0
10332,17,1,1,False,0
10333,11,1,1,False,0
10334,13,1,1,False,0
10335,5,1,1,False,0
10336,6,1,1,False,0
10337,21,1,1,False,0
10338,8,1,12,False,0
10339,16,1,1,False,0
10340,12,1,1,True,1
10341,6,1,1,False,0
10342,13,1,1,False,0
10343,11,1,1,False,0
10344,23,1,1,False,0
10345,18,1,1,False,0
10346,10,1,1,False,0
10347,7,1,1,False,0
10348,26,1,1,False,0
10349,15,1,1,False,0
10350,8,1,1,False,0
10351,23,1,1,False,0
10352,7,1,1,True,1
10353,20,1,1,False,0
10354,13,1,1,False,0
10355,11,1,1,False,0
10356,24,1,1,False,0
10357,16,1,1,False,0
10358,16,1,45,False,0
10359,26,1,1,False,0
10360,10,1,1,False,0
10361,14,1,1,False,0
10362,7,1,1,False,0
10363,6,1,16,False,0
10364,13,1,1,False,0
10365,11,1,1,False,0
10366,25,1,1,False,0
10367,20,1,1,False,0
10368,14,1,6,False,0
10369,24,1,1,False,0
10370,25,1,21,False,0
10371,2,1,1,False,0
10372,22,1,1,False,0
10373,4,1,1,False,0
10374,26,1,1,False,0
10375,8,1,1,False,0
10376,12,1,12,False,0
10377,16,1,1,True,1
10378,13,1,1,False,0
10379,24,1,1,False,0
10380,4,1,9,False,0
10381,9,1,1,False,0
10382,22,1,1,False,0
10383,21,1,1,True,2
10384,15,1,1,False,0
10385,8,1,1,True,1
10386,25,1,1,False,0
10387,13,1,1,False,0
10388,24,1,1,False,0
10389,4,1,2,False,0
10390,6,1,1,True,1
10391,22,1,1,False,0
10392,10,1,1,True,1
10393,25,1,1,False,0
10394,16,1,1,False,0
10395,16,1,1,False,0
10396,8,1,1,False,0
10397,17,1,1,False,0
10398,22,1,1,False,0
10399,20,1,1,False,0
10400,11,1,1,False,0
10401,1,1,2,False,0
10402,8,1,1,False,0
10403,12,1,25,False,0
10404,7,1,1,False,0
10405,24,1,1,False,0
10406,13,1,1,False,0
10407,22,1,1,False,0
10408,23,1,1,False,0
10409,17,1,1,False,0
10410,15,1,1,False,0
10411,18,1,1,False,0
10412,22,1,1,False,0
10413,14,1,52,True,1
10414,9,1,17,False,0
10415,14,1,1,False,0
10416,13,1,1,False,0
10417,1,1,1,False,0
10418,2,1,1,False,0
10419,21,1,1,False,0
10420,11,1,1,False,0
10421,17,1,1,False,0
10422,6,1,1,False,0
10423,17,1,1,False,0
10424,2,1,1,False,0
10425,15,1,1,False,0
10426,19,1,1,False,0
10427,10,1,1,False,0
10428,25,1,1,False,0
10429,6,1,1,False,0
10430,26,1,1,False,0
10431,20,1,1,False,0
10432,16,1,1,False,0
10433,6,1,1,False,0
10434,25,1,1,False,0
10435,6,1,1,False,0
10436,9,1,1,False,0
10437,12,1,1,False,0
10438,13,1,1,False,0
10439,11,1,1,False,0
10440,16,1,1,False,0
10441,17,1,1,False,0
10442,25,1,1,False,0
10443,22,1,1,False,0
10444,11,1,1,False,0
10445,22,1,1,False,0
10446,2,1,1,False,0
10447,5,1,1,False,0
10448,4,1,16,False,0
10449,13,1,6,False,0
10450,25,1,1,False,0
10451,11,1,1,False,0
10452,11,1,1,False,0
10453,12,1,1,False,0
10454,17,1,1,False,0
10455,7,1,1,False,0
10456,12,1,5,False,0
10457,17,1,1,False,0
10458,13,1,1,True,1
10459,6,1,1,False,0
10460,7,1,1,False,0
10461,10,1,1,False,0
10462,4,1,1,False,0
10463,11,1,1,False,0
10464,22,1,1,False,0
10465,15,1,1,False,0
10466,15,1,1,False,0
10467,23,1,1,False,0
10468,15,1,1,False,0
10469,18,1,1,False,0
10470,15,1,1,False,0
10471,9,1,1,False,0
10472,3,1,1,True,1
10473,10,1,1,True,1
10474,1,1,12,False,0
10475,15,1,1,False,0
10476,4,1,1,False,0
10477,23,1,1,False,0
10478,8,1,1,False,0
10479,25,1,1,False,0
10480,21,1,1,False,0
10481,6,1,1,False,0
10482,19,1,1,False,0
10483,7,1,1,False,0
10484,2,1,1,False,0
10485,2,1,1,False,0
10486,13,1,1,False,0
10487,15,1,1,False,0
10488,12,1,12,False,0
10489,13,1,6,False,0
10490,20,1,1,True,1
10491,24,1,1,False,0
10492,2,1,1,False,0
10493,7,1,1,True,1
10494,2,1,8,False,0
10495,8,1,16,False,0
10496,19,1,1,False,0
10497,3,1,1,True,1
10498,21,1,24,False,0
10499,24,1,1,False,0
10500,17,1,1,False,0
10501,14,1,18,False,0
10502,5,1,1,False,0
10503,26,1,1,True,1
10504,22,1,1,False,0
10505,17,1,1,False,0
10506,7,1,1,False,0
10507,4,1,3,False,0
10508,12,1,5,False,0
10509,10,1,1,True,1
10510,9,1,17,False,0
10511,23,1,1,True,1
10512,17,1,1,False,0
10513,21,1,1,False,0
10514,15,1,1,False,0
10515,9,1,17,False,0
10516,12,1,12,False,0
10517,24,1,1,False,0
10518,20,1,1,False,0
10519,12,1,1,False,0
10520,1,1,1,False,0
10521,11,1,1,False,0
10522,14,1,1,False,0
10523,5,1,1,False,0
10524,5,1,1,True,1
10525,2,1,1,False,0
10526,14,1,1,False,0
10527,1,1,1,False,0
10528,2,1,1,False,0
10529,23,1,1,False,0
10530,8,1,1,False,0
10531,22,1,1,False,0
10532,2,1,1,False,0
10533,25,1,1,False,0
10534,23,1,1,False,0
10535,20,1,1,False,0
10536,7,1,1,False,0
10537,7,1,1,False,0
10538,26,1,1,False,0
10539,22,1,1,True,1
10540,16,1,1,False,0
10541,1,1,1,False,0
10542,11,1,1,False,0
10543,2,1,1,False,0
10544,23,1,1,False,0
10545,20,1,1,True,1
10546,17,1,1,False,0
10547,17,1,1,False,0
10548,15,1,1,False,0
10549,10,1,1,True,1
10550,13,1,1,False,0
10551,19,1,1,False,0
10552,4,1,9,False,0
10553,18,1,1,False,0
10554,16,1,1,False,0
10555,21,1,1,False,0
10556,12,1,5,False,0
10557,25,1,1,False,0
10558,8,1,1,False,0
10559,6,1,1,False,0
10560,14,1,1,False,0
10561,24,1,1,False,0
10562,18,1,1,False,0
10563,2,1,3,False,0
10564,12,1,5,False,0
10565,22,1,1,False,0
10566,4,1,4,False,0
10567,26,1,1,False,0
10568,22,1,1,False,0
10569,1,1,1,False,0
10570,17,1,1,False,0
10571,21,1,1,True,2
10572,25,1,1,False,0
10573,12,1,5,False,0
10574,22,1,1,False,0
10575,18,1,1,False,0
10576,19,1,1,False,0
10577,17,1,1,False,0
10578,1,1,1,False,0
10579,5,1,1,False,0
10580,16,1,1,True,1
10581,23,1,1,False,0
10582,19,1,1,False,0
10583,7,1,1,False,0
10584,21,1,1,False,0
10585,17,1,1,False,0
10586,23,1,1,False,0
10587,12,1,25,False,0
10588,18,1,1,False,0
10589,3,1,1,False,0
10590,4,1,9,False,0
10591,13,1,1,False,0
10592,21,1,1,False,0
10593,8,1,1,False,0
10594,17,1,1,False,0
10595,4,1,3,False,0
10596,10,1,1,False,0
10597,3,1,1,False,0
10598,15,1,1,False,0
10599,2,1,1,False,0
10600,26,1,1,False,0
10601,20,1,1,False,0
10602,15,1,1,False,0
10603,9,1,3,False,0
10604,21,1,1,False,0
10605,9,1,11,False,0
10606,22,1,1,True,1
10607,21,1,1,False,0
10608,10,1,1,False,0
10609,2,1,4,False,0
10610,25,1,1,True,1
10611,25,1,1,False,0
10612,15,1,1,False,0
10613,24,1,1,False,0
10614,12,1,1,False,0
10615,25,1,1,False,0
10616,23,1,1,False,0
10617,15,1,1,False,0
10618,8,1,1,False,0
10619,24,1,1,False,0
10620,20,1,1,False,0
10621,18,1,1,False,0
10622,23,1,1,False,0
10623,13,1,1,False,0
10624,16,1,1,False,0
10625,2,1,1,False,0
10626,20,1,1,False,0
10627,15,1,1,False,0
10628,11,1,16,False,0
10629,18,1,1,False,0
10630,16,1,1,False,0
10631,9,1,11,False,0
10632,6,1,1,False,0
10633,5,1,1,False,0
10634,5,1,1,False,0
10635,18,1,1,False,0
10636,14,1,10,False,0
10637,11,1,1,False,0
10638,18,1,1,False,0
10639,14,1,1,False,0
10640,2,1,1,False,0
10641,13,1,6,False,0
10642,12,1,12,False,0
10643,23,1,1,False,0
10644,15,1,1,False,0
10645,22,1,1,False,0
10646,19,1,1,True,1
10647,16,1,1,False,0
10648,10,1,1,True,1
10649,19,1,1,False,0
10650,20,1,1,False,0
10651,24,1,1,False,0
10652,13,1,1,False,0
10653,23,1,1,False,0
10654,5,1,1,False,0
10655,20,1,1,True,1
10656,18,1,1,False,0
10657,8,1,1,False,0
10658,20,1,1,False,0
10659,21,1,1,False,0
10660,4,1,1,False,0
10661,14,1,1,False,0
10662,22,1,1,False,0
10663,4,1,1,False,0
10664,26,1,1,False,0
10665,5,1,1,False,0
10666,24,1,1,False,0
10667,1,1,8,False,0
10668,12,1,5,False,0
10669,7,1,1,False,0
10670,18,1,1,False,0
10671,1,1,1,False,0
10672,25,1,1,False,0
10673,13,1,10,False,0
10674,20,1,1,True,1
10675,1,1,1,False,0
10676,18,1,1,False,0
10677,2,1,1,False,0
10678,13,1,1,False,0
10679,4,1,1,False,0
10680,6,1,1,True,1
10681,13,1,1,False,0
10682,3,1,1,False,0
10683,6,1,22,False,0
10684,18,1,8,False,0
10685,22,1,1,True,1
10686,24,1,1,False,0
10687,26,1,1,False,0
10688,19,1,1,False,0
10689,26,1,1,True,1
10690,5,1,1,False,0
10691,8,1,1,True,1
10692,5,1,1,True,1
10693,15,1,1,True,1
10694,19,1,1,False,0
10695,23,1,1,False,0
10696,18,1,1,False,0
10697,14,1,1,True,1
10698,3,1,1,True,1
10699,17,1,1,False,0
10700,23,1,1,False,0
10701,17,1,1,False,0
10702,2,1,1,False,0
10703,9,1,1,False,0
10704,7,1,16,False,0
10705,17,1,1,False,0
10706,1,1,1,False,0
10707,9,1,1,False,0
10708,26,1,1,True,1
10709,3,1,1,True,1
10710,22,1,1,False,0
10711,11,1,1,False,0
10712,11,1,1,False,0
10713,3,1,1,False,0
10714,7,1,1,False,0
10715,13,1,1,False,0
10716,6,1,1,False,0
10717,21,1,1,False,0
10718,21,1,1,False,0
10719,19,1,1,False,0
10720,10,1,1,False,0
10721,6,1,1,False,0
10722,20,1,1,False,0
10723,17,1,1,False,0
10724,2,1,1,False,0
10725,18,1,1,False,0
10726,21,1,1,False,0
10727,23,1,1,False,0
10728,22,1,1,False,0
10729,1,1,1,False,0
10730,6,1,1,False,0
10731,21,1,1,False,0
10732,5,1,1,False,0
10733,6,1,1,False,0
10734,4,1,9,False,0
10735,17,1,1,False,0
10736,6,1,1,False,0
10737,13,1,1,False,0
10738,9,1,11,False,0
10739,21,1,1,False,0
10740,16,1,1,False,0
10741,8,1,1,False,0
10742,21,1,1,False,0
10743,7,1,1,False,0
10744,23,1,1,False,0
10745,24,1,1,False,0
10746,3,1,1,False,0
10747,14,1,1,True,1
10748,23,1,1,True,1
10749,23,1,1,False,0
10750,16,1,1,False,0
10751,16,1,1,False,0
10752,11,1,1,False,0
10753,2,1,1,False,0
10754,3,1,1,False,0
10755,6,1,1,False,0
10756,10,1,1,False,0
10757,22,1,1,False,0
10758,15,1,1,False,0
10759,14,1,1,True,1
10760,23,1,1,False,0
10761,12,1,1,False,0
10762,15,1,1,False,0
10763,18,1,1,False,0
10764,18,1,1,False,0
10765,16,1,1,False,0
10766,4,1,1,False,0
10767,1,1,1,False,0
10768,1,1,1,False,0
10769,15,1,1,False,0
10770,22,1,1,True,1
10771,11,1,1,False,0
10772,15,1,1,False,0
10773,4,1,1,False,0
10774,9,1,3,False,0
10775,15,1,1,False,0
10776,16,1,1,False,0
10777,5,1,1,False,0
10778,15,1,1,False,0
10779,2,1,1,False,0
10780,13,1,1,False,0
10781,7,1,1,False,0
10782,3,1,1,True,1
10783,7,1,1,False,0
10784,14,1,1,False,0
10785,15,1,1,False,0
10786,22,1,1,True,1
10787,16,1,1,False,0
10788,20,1,1,False,0
10789,25,1,1,False,0
10790,16,1,1,False,0
10791,6,1,1,False,0
10792,7,1,1,False,0
10793,17,1,1,False,0
10794,15,1,1,False,0
10795,14,1,10,False,0
10796,18,1,1,False,0
10797,14,1,3,False,0
10798,9,1,3,False,0
10799,16,1,1,False,0
10800,23,1,1,False,0
10801,12,1,5,False,0
10802,19,1,1,False,0
10803,4,1,12,False,0
10804,25,1,1,False,0
10805,26,1,1,True,1
10806,13,1,10,False,0
10807,5,1,1,False,0
10808,14,1,1,False,0
10809,7,1,1,False,0
10810,14,1,1,False,0
10811,22,1,1,False,0
10812,25,1,1,False,0
10813,4,1,1,False,0
10814,3,1,1,True,1
10815,8,1,1,True,1
10816,12,1,12,False,0
10817,19,1,1,False,0
10818,17,1,1,False,0
10819,6,1,1,False,0
10820,19,1,1,False,0
10821,25,1,1,False,0
10822,11,1,1,False,0
10823,7,1,1,False,0
10824,12,1,1,False,0
10825,10,1,1,False,0
10826,18,1,1,False,0
10827,16,1,1,False,0
10828,14,1,20,False,0
10829,18,1,16,False,0
10830,1,1,1,False,0
10831,13,1,1,False,0
10832,26,1,1,False,0
10833,18,1,1,False,0
10834,4,1,8,False,0
10835,1,1,1,False,0
10836,24,1,1,False,0
10837,9,1,3,False,0
10838,7,1,1,True,1
10839,26,1,1,False,0
10840,15,1,1,False,0
10841,10,1,1,False,0
10842,22,1,1,False,0
10843,14,1,10,False,0
10844,1,1,1,False,0
10845,18,1,1,False,0
10846,8,1,1,False,0
10847,9,1,1,False,0
10848,22,1,1,False,0
10849,17,1,1,False,0
10850,4,1,1,False,0
10851,16,1,1,False,0
10852,23,1,1,False,0
10853,19,1,1,False,0
10854,12,1,2,False,0
10855,1,1,1,False,0
10856,23,1,1,False,0
10857,12,1,5,False,0
10858,6,1,53,False,0
10859,4,1,4,False,0
10860,15,1,1,False,0
10861,18,1,3,False,0
10862,12,1,1,False,0
10863,21,1,1,False,0
10864,16,1,1,False,0
10865,21,1,38,False,0
10866,5,1,1,False,0
10867,26,1,1,False,0
10868,12,1,1,False,0
10869,15,1,1,False,0
10870,19,1,1,False,0
10871,22,1,1,False,0
10872,20,1,1,False,0
10873,23,1,1,False,0
10874,12,1,12,False,0
10875,25,1,1,False,0
10876,16,1,1,False,0
10877,3,1,1,True,1
10878,14,1,10,False,0
10879,25,1,1,False,0
10880,11,1,1,False,0
10881,9,1,1,False,0
10882,1,1,1,False,0
10883,6,1,1,False,0
10884,22,1,1,False,0
10885,6,1,11,False,0
10886,8,1,1,False,0
10887,24,1,1,False,0
10888,1,1,2,False,0
10889,18,1,1,False,0
10890,16,1,1,False,0
10891,11,1,1,False,0
10892,3,1,1,False,0
10893,7,1,1,False,0
10894,24,1,1,False,0
10895,17,1,1,False,0
10896,22,1,1,True,1
10897,10,1,1,False,0
10898,26,1,1,False,0
10899,3,1,1,False,0
10900,18,1,1,False,0
10901,3,1,1,False,0
10902,23,1,1,True,1
10903,15,1,1,False,0
10904,26,1,1,False,0
10905,1,1,1,False,0
10906,6,1,1,False,0
10907,22,1,1,True,1
10908,12,1,1,False,0
10909,14,1,1,False,0
10910,14,1,1,True,1
10911,20,1,1,True,1
10912,24,1,1,False,0
10913,24,1,1,False,0
10914,23,1,1,False,0
10915,14,1,1,False,0
10916,3,1,1,False,0
10917,11,1,1,False,0
10918,13,1,10,False,0
10919,6,1,1,False,0
10920,10,1,1,False,0
10921,23,1,1,False,0
10922,7,1,1,False,0
10923,16,1,1,False,0
10924,13,1,1,False,0
10925,2,1,1,False,0
10926,18,1,1,False,0
10927,4,1,1,False,0
10928,26,1,1,False,0
10929,24,1,1,False,0
10930,20,1,1,False,0
10931,7,1,1,False,0
10932,18,1,1,False,0
